SEQN,GREF_AFR,GREF_AMR,GREF_EAS,GREF_EUR,GREF_SAS,GREF_entropy,GREF_major_superpop,GREF_LABEL
36332,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36333,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36334,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36336,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36337,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36339,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36340,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36343,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36344,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36346,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36347,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36348,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36350,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36351,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36352,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36354,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36356,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36357,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36358,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36359,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36361,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36362,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36363,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36365,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36366,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36367,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36370,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36373,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36374,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36375,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36377,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36378,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36379,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36384,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36386,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36387,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
36389,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36391,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36392,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36394,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36398,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36400,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36401,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36403,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36404,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36405,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36407,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36408,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36409,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36412,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36414,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36415,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36416,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36419,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36420,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36421,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36422,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36424,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36426,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36427,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36428,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36429,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36432,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36433,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36434,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36436,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36438,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36440,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36441,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36443,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36444,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36451,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36452,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36454,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36456,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36457,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36459,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36461,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36462,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36464,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36465,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36467,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36468,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36469,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36470,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36472,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36474,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36478,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36479,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36480,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36481,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36482,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36483,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36484,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36486,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36487,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36489,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36494,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36496,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36497,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36498,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36499,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36500,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36502,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36504,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36506,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36507,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36511,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36512,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36514,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36515,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36516,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
36517,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36519,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36520,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36521,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36522,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36523,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36524,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36525,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36528,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36529,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36530,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36531,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36532,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36534,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36535,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36536,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36537,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36538,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36539,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36540,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36544,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36545,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36546,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36548,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36550,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36551,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36552,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36554,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36556,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36557,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36558,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
36559,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36560,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36561,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36563,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36564,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36568,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36570,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36571,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36572,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36575,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36577,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36581,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36582,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36583,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36585,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36586,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36587,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36590,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
36592,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36593,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36596,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36597,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36598,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36600,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36601,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36603,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36604,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36605,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36606,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36607,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36608,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36612,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36614,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36615,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36617,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36618,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36619,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36620,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36621,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36622,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36625,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36626,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36627,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36628,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36630,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36631,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36632,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36633,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36634,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36636,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36637,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36638,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36639,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36642,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36644,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36646,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36648,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36649,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36650,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36651,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36652,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36653,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36654,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36656,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36661,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36662,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36663,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36666,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36668,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36671,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36672,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36673,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36674,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36675,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36676,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36678,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36685,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36686,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36687,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36688,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36689,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36690,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36691,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36694,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36695,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36697,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36698,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36699,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36700,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
36701,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36702,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36703,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36704,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36705,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36706,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36707,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36711,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36713,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36716,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36717,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36718,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36721,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36723,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36725,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36726,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36727,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36728,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36729,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36730,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36731,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36732,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36735,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36736,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36742,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36743,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36745,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36746,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36749,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36750,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36752,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36754,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36755,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36756,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36758,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36759,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36760,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36761,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36762,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
36763,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36765,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36767,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36771,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
36772,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36773,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36774,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36775,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36776,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36779,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36782,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36783,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36784,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36786,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36787,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36788,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36790,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36791,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36792,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36793,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36794,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
36796,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36797,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
36798,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36799,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36800,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36801,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36802,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36804,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36808,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36809,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36810,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36811,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
36812,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
36813,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36814,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
36815,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
